content,appName
bestttt,Gojek
okee,Gojek
aku gak pernah dapat gojek di giri Kusuma knp ya,Gojek
tidak butuh gofood atau gosend yang di banyakin promo goride nya,Gojek
"tolong bangt buat pihak gojek diperhatikan lagi perihal drivernya ,kalo umur ya sudah tua bangt jangn diterima pak bu saya sering banget dpt driver udh tua bngt pas konfirmasi sesuatu selalu ga paham,terus sering juga dapet driver yang ugal2an dijalan dikasih tau marah² ga jelas,ditambah lagi suka ga tau jalan malah nanya lagi ke penumpang padahal tujuan kita naik gojek supaya nyampe sesuai titik. terima kasih",Gojek
Terimakasih,Gojek
good,Gojek
ok lahh,Gojek
gojek is the best pokoknya,Gojek
membantu sekali,Gojek
josssssss,Gojek
GoJek (Gondol Jelek),Gojek
sangat cepat pelayananya,Gojek
mantap,Gojek
Apakah ada gojek di Maluku tengah??,Gojek
Semakin Parah Dengan Adanya Slot....Skrang Yg Berjaya Dan Membantu Drivernya Cmn Grab.....,Gojek
"bagus ,,, sesuaiii",Gojek
selalu membantu..,Gojek
tolong lebih dibnyk in promo² nya min🤩 sama tolong adain fitur jemput sendiri ke resto dong minn🙏🙏,Gojek
"masa iya mendukung pelanggaran lalu lintas, wkwkkw",Gojek
mantap gojek sangat membantu,Gojek
gojek motor selalu ok pokoke,Gojek
ok,Gojek
"sangat baik,👍🫰",Gojek
puas sekali,Gojek
"Melegalkan Pelanggaran Lalu Lintas, Driver yg taat aturan malah di suspend. memalukan !!!!",Gojek
yang penting kenyamanan..,Gojek
APLIKASI YANG SANGAT MENDUKUNG PERBUATAN MELANGGAR ATURAN LALU LINTAS ...,Gojek
sadis ongkosnya,Gojek
"Makasih buat gojek, perjalanan lebih bersensasi",Gojek
makan yg dipesan ❌ makan ongkir ✅,Gojek
"woy gue mau bayar air PDAM lewat aplikasi gojek ga bisa ,bagaimana ini",Gojek
Terlalu mendewakan customer yang ingin melakukan pelanggaran hukum,Gojek
Aplikasi tukang suspend driver.,Gojek
bagus sebenernyaa apalagi ada goride/gocar hemat kebantu bgt buat pelajar atau mahasiswa yg gapunya kendaraan cuman sayangnya kenapa ya di promo nya ada voucher yg kita punya tapi gabisa dipakai pdhl pas di baca syaratnya udah sesuai ko,Gojek
bagus,Gojek
"baru saja nonton ketidak adilan TERJADI MENIMPA DRIVER ATAU PENGEMUDI OJEK YG MERASA PENUMPANG MAU NYA TIDAK PAKAI HELM DAN MAU LAWAN ARUS SUPAYA CEPAT AKIBAT PENGEMUDI TIDAK MENGIKUTI DAN BERAKHIRAN DI SUSPEND , GO-BLOG",Gojek
memudahkan semua kebutuhanku,Gojek
"Bintang 1 aja, karena ad driver yg didzolimi customer malah di suspend perusahan aneh",Gojek
terbaik sangat ramah,Gojek
"perdana pakai, Alhamdulillah... aman",Gojek
"uninstal gojek, dah males baca info2 di media yg pro ke cs padahal jelas2 minta lawan arus",Gojek
ok,Gojek
kecewa sama gojek pendukung pelanggaran lalulintas dan aturan di jalan,Gojek
ok,Gojek
gojek lebih membela cs yang mengajak melanggar lalu lintas dibandingkan driver yang tertib lalu lintas. melihat berita ini cukup miris,Gojek
"tolong dong gojek kalo hujan tuh drivernya banyakin. Selalu kalo hujan ga mau ngambil, pernah juga di sasarin sama drivernya udh gitu kemaren mau pesen ga sampe2. GA JELAS LU",Gojek
"driver ngak mau lawan arah, cs lapor ee malah driver kena suspend,,, mendukung pelanggaran lalu lintas kah???",Gojek
"Good service baik gojek, gofood dan gocar serta yg lainny... Txs ya",Gojek
sangat membantu,Gojek
mendukung pelanggaran lalu lintas yang di minta customer nya untuk lawan arah dan tidak memakai helm. kasihan driver nya yg malah kena suspend.,Gojek
sangat2 membantu,Gojek
"rame berita di jakarta,ada seorang driver yang di suspend lantaran menolak customer yang gak mau pake helm dan ngotot nyuruh drivernya buat lawan arah,alasan dari gojek karena driver tersebut melanggar kebijakan tentang data pribadi customer,kocak kocak. membiarkan pelanggar lalu lintas tapi yang dihukum cuma driver,kalo bisa kirim foto saya kirim screenshot nya sekarang juga.",Gojek
bagus saya suka,Gojek
makin lama makin mengecewakan.. 😞,Gojek
"aplikasi sudah bagus, mantap 👍",Gojek
mantap,Gojek
ini aplikasi gimana sih saya dah coba masuk tapi selalu gak bisa alasan nya data nya gak lengkap dan harus pake kode gopin kan saya gak pernah pake kode gopin dan gak pernah daftar gope juga,Gojek
cukup membantu,Gojek
Aplikasi yang sangat tidak profesional karna mernomalisasikan tindakan yang tidak baik dan melanggar hukum. saya sebagai customer merasa risih dengan tindakan customer yang merugikan pihak lain termasuk (driver) dan aplikasi ini mendukung para customer yg bersifat kasar kepada (driver) atau orang sekitar. Tolong lebih profesinal agar bisa melihat kedua sisi mana yg salah dan benar jangan selalu menyudutkan pihak driver karna banyak sekali customer yang bersikap kasar dan tidak pantas,Gojek
Transport yang memudahkan customer,Gojek
saya sering mendapatkan masalah tidak dapat driver saat memesan makanan dan dibatalkan tidak bisa pada akhirnya batal secara otomatis dan banyak membuang waktu saya tolong hal ini segera diperbaiki,Gojek
mantap,Gojek
top,Gojek
suka banget pake aplikasi ini thanks ya udah ngebantu banget,Gojek
"buruk banget, cuman gara' ketumpahan dikit aja minta uang tebusan 50rb",Gojek
"kocak banget, setelah daftar gojek plus bukannya ongkir makin murah malah jadi mahal banget... jadi nyesel",Gojek
mantap,Gojek
beda 2 detik naiknya ga ngotak!,Gojek
ok,Gojek
lebih cepat dan murah,Gojek
bagus dan optimal,Gojek
gercep,Gojek
bagus,Gojek
mementingan Customer dari pada kebenaran 🌋,Gojek
"uang aaya tiba2 hilang 320.000 tanpa saya ada transaksi sama sekali, saat saya cek ada transaksi google aps yg sy ga pernah tau itu apa MB Tech, ini apa2an y gojek knp bisa begini,??? permainan apakah yg kalian lakukan !!!! teman2 hati2 gojek kalo begini namnaya udh nilep uang , giliran. sy mau telo cs jawabnya mesin semua!!!...oiii emang loe pikir 320rb itu bukan uang!!!! susah cari duit utk makan , tau2nya raib dan ga tau gw harus ngadu kmn utk kembaliin uang gw yg hilang itu!!!!!",Gojek
"awalnya sih saya suka pake app ni apalagi pas di kasih pinjaman ,,pinjaman 1 saya lunasin ..giliran pinjam lg gk di kasih hadeuh bikin kcw ...",Gojek
Suka bgt mudah di pake,Gojek
mengganggu iklan,Gojek
"good aplication, i like it so much so far sih gak ada yang bermaslah sama apknya, justru i seneng bgt pakenya, banyak dikson lagi heheheh🤍🤍",Gojek
"jujur aja ya, untuk transaksi tuh enak, gampang, tp buat gofood nya GA! nemuin driver nya lama puolll, mana telat trus nganter nya, 2x loh 2x gofood dibatalin krna gaada driver, gmna si ah",Gojek
cepat dan murah,Gojek
"sangat membantu dan mudah digunakan,tapi kadang susah cari drivernya,agak lama,jadi bintang 4 dl ya",Gojek
good aplikasi,Gojek
💋,Gojek
banget,Gojek
"saat mau mengganti lokasi destinasi yang lebih dekat, malah harga nya jadi lebih mahal..",Gojek
good,Gojek
mantap,Gojek
"driver suka pilih"" penumpang klo emang GK mau yaa GK usah di ambil udah nunggu"" eh di batalin sama driver sering banget kaya gini",Gojek
sangat membantu di bidang transportasi,Gojek
lagi rame ternyata kita sebagai customer di rating oleh driver tapi kita tidak bisa melihat rating kita sendiri di apps. sangat tidak fair karena rating kita sebagai customer tidak ditampilkan,Gojek
mantaf,Gojek
cepat dan nyaman,Gojek
efektif dan efisen,Gojek
easy,Gojek
"selama menggunakan aplikasi ini, pekerjaan menjadi ringan dan mudah",Gojek
"Driver sangat tidak ramah kepada para pengguna jalan, driver seperti orang yang punya jalanan, padahal jalanan dibuat pemerintah agar digunakan untuk semua kalangan masyarakat.",Gojek
baik,Gojek
aplikasi tidak be4guna bnyk bug nya dn sepi orderan nya kalah ama grab yg orderan nya melimpah.tutup ajh aplukasi ini aplikasi penceroboh.makasih,Gojek
Terima kasih,Gojek
aplikasi sangat membantu sekali tolong diadakan dong tarif bikehemat seperti ijo sebelah. terimakasih 🙏🏼,Gojek
asiap gojek,Gojek
mantap,Gojek
Ama dan terpercaya sih GOJEK-Transportasi ini,Gojek
mudah nyaman aman,Gojek
Banyak promo nya... 👍🏻😍,Gojek
"Aplikasi gojek sekarang PARAH saya pesan gosend instant supaya barang cepet datang, tapi di aplikasi driver jadinya sameday sehingga pengantaran lama karena ada 2 pengantaran lain sebelum saya Saya RUGI karena bayar instant tapi dapat sameday, driver gojek RUGI cuma dapat ongkos sameday",Gojek
mantap,Gojek
"pencarian rutenya agak lain ni,otomatis harga juga naik doong. bukan membandingkan tapi apk sebelah cari rutenya masih masuk akal.",Gojek
oke,Gojek
kasian driver nya,Gojek
sangat baik,Gojek
"setiap order Go-Jek , kebanyakan driver nya nyuruh aku cancel,dgn alasan dia GK mau kepotong saldo nya,Jd dia ttp anter penumpang sesuai tarif trtera tp GK make aplikasi😁 sebenarnya ngaruh GK si ke akun gojek aku kalau udh order aku cancel(Bkn kemauan ku tp disuruh driver)",Gojek
"mantull, cuma klo weekend suka cancel tiba2.. dan itu salah satu problem yg sering terjadi",Gojek
kebanyakan diskon gak jelas harus minimal pembelian dulu mendingan grab dri pada ini,Gojek
susah bgt dpat drivernya buat delivery padahal ada bnyak. lbih cpet lagi s*op*e meskipun pake ekonomis Masi bisa pake promo & gada 5 menit udah dpt driver gak nunggu Ampe waktunya telat padahal pake reguler di gojek🙄,Gojek
Aplikasi yang bagus!,Gojek
mantabs 👍🏼,Gojek
"muantap, kadang error sedikitttttt banget its okay. golek kawai thanks",Gojek
"gps gojek bug masa mau gofood tp jarknya jd jauh semua,d google map cuma 3km tp d gojek jd 9km. udh lapor cs tp tidak d tanggapi",Gojek
sangat membantu dalam perjalanan,Gojek
bagus,Gojek
ok,Gojek
kendaraan aman dan diskon banyak,Gojek
"maaf bgt sy hapus aplkny, karna menyusahkan cust gabisa cancel walaupun cuman kurang dari semenit pemesanan. ga seperti aplk sebelah.. mohon di beri sedikit keringanan untuk kesalahan cust seperti saya🙏",Gojek
Aplikasi yg sangat bermanfaat,Gojek
L gojek dan sistem kocak rating customernya.,Gojek
mantaf,Gojek
ok mantap 👍,Gojek
Mantap,Gojek
"udah denger kabarnya. Driver juga bisa ngerating pelanggan ya? Ini maksudnya gimana? mau pecah belah bangsa? kenapa kesannya kita harus nyogok driver pake tip biar rating kustomer tinggi?! kita ini kustomer, kita bayar pake jasa lu! kalau ada kustomer ngeselin pake aja laporan terpisah! gak usah pelanggan dikasih rating! jatuhnya pemerasan tidak langsung kalau begini!",Gojek
mantap,Gojek
Saya mohon maaf mau pakai bos ojek,Gojek
baik,Gojek
good,Gojek
jossss,Gojek
Tidak bisa membatalkan layanan yang telah dibeli. Transparansikan rating bintang customer,Gojek
bagus sih tapi customer gak bisa baca rating dari driver padahal yang saya baca di internet driver bisa baca rating dari customer saya khawatir bisa disalah gunakan,Gojek
ok,Gojek
"drivernya di over over ...nunggu lama di cancel .. padahal urgent , jelek pelayanannya",Gojek
tepat waktu oke bngt🙏👍,Gojek
aplikasi yang sangat membantu,Gojek
mempermudah kita dalam perjalanan tanpa ribet dan tidak bingung untuk mencari tempat parkir,Gojek
Recomended Banget Untuk Pesan Makanan Soalnya Banyak Promo Di Gofood Memang Juara👍👌🙂,Gojek
"Susah nyari driver, katanya rate rendah",Gojek
mantaf,Gojek
"Gojek sampah, perkara customer g mau pake helm sama ngelawan arah koq masih tetap dibela. Hey, pikirin tuh para Mitra driver luh tuh yg narik dari pagi smpe malam kadang mereka g pulang. Harus ada sanksi buat customer tsb, entah untuk akunnya disuspend atau apalah. Perbaiki sistem dan SOP nya kembali!!",Gojek
makin mudah segalanya dengan apk gojek,Gojek
good,Gojek
"hallo gojek indonesia mengapa akhir2 in promo kalian minim sekali,,bahkan ada yg tidak ada sama sekali pdahal Uda pesan banyak,Uda miskin kalian ya,,KLO gini trus q hapus lah aplikasi gojek in,,,buat semak aj,,,masih banyak aplikasi lain",Gojek
"gopay later dibatasi cuman mqksimal 3 bulan, ada apa ych, tidak seperti biasanya",Gojek
bagus,Gojek
sangat membantu di segala kondisi...trimakasih Gojek..,Gojek
baguss bgttt,Gojek
ok,Gojek
"tetapkan prima, sehat di aplikasi dn sejahtera untuk pekerjanya",Gojek
keren,Gojek
"mudah, cepat, driver ramah",Gojek
keren,Gojek
sangat membantu syekali,Gojek
orang nya ramah,Maxim
memuaskan,Maxim
bgus,Maxim
masyaallah mas baik banget terimakasih sdh membantu,Maxim
bagus,Maxim
harga kompetitif,Maxim
mantap,Maxim
mantap,Maxim
"sangat baik dan ramah pak aryo, saya harap driver lain seperti pak aryo,dan smoga akunya orderannya semakin banyak, bagus untuk menjadi driver maxim",Maxim
aplikasinya sudh sangat bagus mungkin saran saya partner dalam segi order foodnya harus diperbanyak lagi,Maxim
baik sekali,Maxim
bagus,Maxim
Terbaik🔥,Maxim
sangat oke dah ramah,Maxim
ok,Maxim
cepat dan bpk ny jg ramah.,Maxim
driver ramah .wangi mobil nya juga ...,Maxim
sangat baik...,Maxim
mantab,Maxim
fast respone,Maxim
mantap,Maxim
"ramah,pokonya ok pengemudinya",Maxim
mantap,Maxim
pelayanan sangat bagus,Maxim
sangat memuaskan,Maxim
bagus,Maxim
ok,Maxim
nyaman dan drivernya hati hati,Maxim
"Order telah dipenuhi oleh: Indra S dengan Motorcycle, warna merah, Terima kasih atas perjalanannya",Maxim
pelayanan baik,Maxim
"tolong pihak maxim di jelaskan kembali apa fungsi bayar dengan bonus,karena banyak driver maxim yang tidak mengerti,saya sudah menggunakan kode promo bonus tapi driver tetap meminta,jadi tidak ada untuknya dong saya sebagai pelanggan cukup kecewa,bukan masalah berapa nominalnya",Maxim
Salam 1 Aspal Bang,Maxim
sangat sopan dan pelayanannya baik,Maxim
sangat baik,Maxim
drivernya ramah dan sopan,Maxim
mantap murah selalu saya gunakan,Maxim
pelayanan bail,Maxim
cepat,Maxim
Cuma aplikasi ini aja yg melanggar ketentuan aturan kemenhub,Maxim
🔥,Maxim
Sangat Memuaskan,Maxim
baik,Maxim
bagus ramah rajin,Maxim
"Order telah dipenuhi oleh: Melkianus Hau dengan Motorcycle, warna putih, nopol DH2981KK. Terima kasih atas perjalanan Anda! Rating ⭐⭐⭐⭐⭐(4.95)",Maxim
pelayanan baik. ramah,Maxim
terima kasih,Maxim
kurang ramah,Maxim
pengemudi baik dan ramah,Maxim
mantapp pak kumisss nuhun,Maxim
bapaknya baik dan ramah,Maxim
good driver,Maxim
bagus,Maxim
bay,Maxim
sopan dan rapi driver nya,Maxim
mantap banget,Maxim
nuhun mass,Maxim
jossss gerceppp lancar laris manisss,Maxim
bagus,Maxim
driver menjalankan tugasnya dengan baik,Maxim
drivernya tepat waktu dan baik,Maxim
sangat bagus,Maxim
mantap,Maxim
good 👍,Maxim
mantap pelayanannya sy kasi bintang 5 yah.,Maxim
pelayanan baik sekali,Maxim
Sat Set,Maxim
driver sangat ramah,Maxim
baik orangnya,Maxim
"Knp nomor HP yg daptar kemarin sudah mati, trus gk bs lg mendonlop",Maxim
terima kasih mas semangat,Maxim
sangat nyaman dan cepattt,Maxim
bagus,Maxim
josss,Maxim
Terima kasih Pak Driver sangat baik....sehat selalu ya Pak,Maxim
trimakasih maxim,Maxim
kenapa abis di update malah error? tiap mau mesen pasti ke close teruss. masa tiap mau mesen harus uninstall terus siii. tolong perbaiki yaa sistem nya,Maxim
👍,Maxim
perjalanan sangat menyenangkan,Maxim
tidak ada promo,Maxim
gk jelas lu ajing.. susah skli daftar nya,Maxim
drivernya ramah,Maxim
"bagus ,sopan ..ramaah drivernya",Maxim
baik,Maxim
baikk,Maxim
saya dari dulu coba masuk kaspro tuh ga pernah bisa kenapa ya? di bagian verivikasi kode ga ada pesan kode nya udh saya coba berkali kali tetep ga ada dan ga muncul apa kah ini kesalahan teknis?? atau saya yang salah? tolong di perbaiki yaa soalnya saya pengguna cashless jadi agak sedikit kerepotan.,Maxim
driver ramah,Maxim
driver ramah dan bawa motor nya nyaman good,Maxim
baik,Maxim
driver nya ramah,Maxim
"Untuk harga, lumayan",Maxim
ramah,Maxim
baik drivernya,Maxim
oke,Maxim
sangat baik,Maxim
bagus,Maxim
baik,Maxim
driver ok,Maxim
mantap,Maxim
baik,Maxim
pelayanan bagus driver ramah,Maxim
ramah,Maxim
"ini kenapa top up saldonya ga masuk? padahal udah top up lewat Virtual bank, saldo ku belum masuk2",Maxim
lucu,Maxim
good,Maxim
pelayanan nya sangat memuaskan,Maxim
trimakasih sudah mengantarkan ibu saya dengan selamat semoga sllu di beri kelancaran kesehatan ya pak,Maxim
ramah dan amanah,Maxim
sangat baik dan ramah,Maxim
berkendara dengan baik,Maxim
ok drefir ya trimakasih bang semoga sehat banyak rezekinya aminn 🤲,Maxim
mantap bossku,Maxim
"Ramah ,santun",Maxim
luar biasaa,Maxim
mantap👍,Maxim
very good,Maxim
"drivernya wangiii bgttt, jaketnya, helmnya motornya bersih n wangi, ramah lagi, makasih pak",Maxim
good⭐️⭐️⭐️⭐️⭐️,Maxim
terima kasih bapak sudah antar mama saya sampai tujuan,Maxim
baik,Maxim
menghasilkan,Maxim
lebih mudah dan praktis,Maxim
nyaman,Maxim
sangat bagus,Maxim
murah,Maxim
"Rider/Pengemudinya Ga Bagus, Masa Sedikit Lewat Dari Pin Di Map, Masa Bayar Lebih, Padahal Deket Banget, LEBIH ENAK GOJEK DARIPADA MAXIM!",Maxim
Baik,Maxim
Respon cepat dan pelayanannya sangat baik 👍👍👍 good job,Maxim
driver bagus,Maxim
mantul,Maxim
baik dan tepat waktu👍,Maxim
oke,Maxim
baik,Maxim
"200 rb or diskon doang?? haha, aplikasi sebelah better, leb murah",Maxim
mantap,Maxim
"cepet,ramah",Maxim
"Makasih a ojol, drivernya okee, bawa motornya oke wangi juga",Maxim
supir bagus,Maxim
terimakasih,Maxim
aman cepat,Maxim
aman nyaman cepat sampai tujuan,Maxim
terima kasih banyak,Maxim
drivernya baik..,Maxim
garcep,Maxim
nyaman cepat tapi driver nya masih kurang kadang harus nunggu orderan lama aih 😫😇tapi bgus pwlyanannya,Maxim
sangat baik bisa membantu,Maxim
driver sopan,Maxim
"Alhamdulillah.. pijatnya sungguh luar biasa,,baru kali ini saya merasakan pijat yg menyentuh seluruh urat besar dan urat urat syaraf.. terima kasih banyak akang Aditya. semoga Allah mudahkan semua urusannya.. jazaa khallahu khairan jaza..",Maxim
aplikasi sangat bagus dan menyenangkan,Maxim
bagus,Maxim
sangat ramah,Maxim
"terjangkau harga nya, apalagi titik jemputan disekolah,harga jadi lebih hemat",Maxim
sangat bagus,Maxim
"terimakasih pak, telah mengantarkan kami sampai tujuannya⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐",Maxim
sangat baik terima kasih orderannya,Maxim
orang baik trimakasih banyak🙏,Maxim
Cepat & sangat memuaskan,Maxim
bagus,Maxim
org nya baik,Maxim
bagus,Maxim
terimakasih SDH mengantarkan dengan selamat sampai tujuan 🙏🙏,Maxim
terimakasih,Maxim
sangat membantu,Maxim
terimakasih banyak cepet dan ramah keren,Maxim
👍,Maxim
"dapet driver nya yang gak tau jalan mulu ,di turunkn gak sesuai titik",Maxim
sopan,Maxim
DEREFER OJEK ONLEN,Maxim
Driver tdk support pembayaran online. ending minta offline. ternyata saldo di ambil oleh maxim. app payah. kno ak percaya. biasa langganan app ijo,Maxim
"Order telah dipenuhi oleh: Eko Priyono dengan Motorcycle, warna hitam, nopol B4532ECR. Terima kasih atas perjalanan Anda! Rating ⭐⭐⭐⭐⭐(4.95)",Maxim
like,Maxim
oke tepat waktu,Maxim
pengantaran baik dn ramah,Maxim
terimakasih telah antar org tua saya,Maxim
baguss,Maxim
terbaik,Maxim
pelayanannya cepat dan baik,Maxim
ramahh orangnya,Maxim
"luar biasa , sangat memuaskan 🙏🙏🙏",Maxim
isi kaspro selalu lama banget masuknya... tolong diperbaiki dong... padahal urgent bngt karena gk bawa cash... tp saat top up malah lama banget masuknya! parahh!!,Maxim
kerja yg bagus,Maxim
bener-bener belum pernah dapat tiap beli makan di suruh batalin terus belum pernah berhasil,Maxim
sangat baik,Maxim
driver sopan dan jujur,Maxim
gagal login berulang kali aplikasi keluar sendiri,Maxim
ramah,Maxim
sangat puas,Maxim
sangat bagus driver Baik dan asik,Maxim
driver nya ramah,Maxim
sangat memuaskan,Maxim
lokasi kurang lengkap min,Maxim
Sangat cepat dan tepat,Maxim
sangat memuaskan,Maxim
trm kasih kak untuk layanannya,Maxim
sangat bagus,Maxim
mantap..ramah dan sopan dreper nya,Maxim
pelayanan yg prima tdk mengecewakan mantap,Maxim
ramah,Maxim
mantab,Maxim
mapsnya kadang lelet,Maxim
mantap,Maxim
ramah drivernya,Maxim
nyaman dan bersih,Maxim
tepat waktu dan ramah..terima kasih banyak🙏,Maxim
drivernya ramah dan pesanan sampai dgn tepat waktu dan langsung ke anaknya... terimakasih pak driver semoga sukses y,Maxim
"cepat baik ,sopan",Maxim
baik,Maxim
"baik,ramah",Maxim
ok,Maxim
"prlayanan ny bagus driver ramah"".",Maxim
nice 🙏❤️,Maxim
terima kasih,Maxim
ora bisa tarik ke dana,Maxim
mantap tepat waktu,Maxim
sangat terbantu,Maxim
"penjemputannya sangat cepat tak perlu tunggu lama"", dan ramah",Maxim
sangat baik bapak ini setelah anak saya sampai di tempat beliau fotokan saya pun jadi legah,Maxim
makasih pak,Maxim
bpnya ramah,Maxim
sangat membantu sekali,Maxim
amanah,Maxim
mantap.....,Maxim
aplikasi ini sangat bagus karna saya dapat diskon,Maxim
keren drivernya pdhl jauh dr tkp,Maxim
sangat memuaskan,Maxim
"tolong donk lebih baik aplikasi nya di balikan LG seperti dlu jarak penjemputan nya biar enak ,klo yg di kampung kan ngk bisa dapet yg paling Deket dravernya",Maxim
mantap,Maxim
cepat,Maxim
keren,Maxim
excellent service,Maxim
ok,Maxim
terimakasih,Maxim
"pembayaran bonus akun tidak berlaku, padahal sudah jelas diaplikasi penumpang ada potongan, di aplikasi driver sama sekali tidak ada potongan, pembayaran full tunai",Maxim
sipp cepat dan satset,Maxim
okey,Maxim
bagus,Maxim
sangat amanah dan ramah driverx,Maxim
ok,Maxim
sangat respon dan tepat sesuai dgn penjemputan dan tujuan,Maxim
okee,Maxim
sopan,Maxim
aplikasi nga bisa bi buka,Maxim
mempermudah dalam perjalanan,Maxim
driver yg sigap. temikasih pelayanan yg sangat memuaskan...😍😍,Maxim
ok,Maxim
Sopir ramah.,Maxim
ramah dan baik,Maxim
👍,Maxim
"membatu merubah ekonomi,, yang penting tidak mengecewakan",Maxim
Mantap,Maxim
Like,Maxim
good job,Maxim
Ongkir Hemat,Maxim
cepat dan ramah,Maxim
terima kasih. harga kompetitif.,Maxim
"aneh banget pdhal akuu jelas² pilih pilihan harga yang paling murh, eh yang tepesannya mlah hrganya jauh lebih mahall, ini knpa ini????",Maxim
"titik lokasi tuh diperbanyak kek, gue kan kayak gini jadi rugi harus jalan lagi nyamperin driver nya, atau engga drivernya turunin jauh banget dari lokasi, perbanyak titik lokasinya kayak aplikasi sebelah biar costumer juga nyaman pakai maxim",Maxim
"Keren nih driver, gesiiittttt",Maxim
mantap,Maxim
bgus,Maxim
bagus,Maxim
mantap💪,Maxim
mantap,Maxim
"baik banget bapaknya, sehat selalu pak",Maxim
mantap,Maxim
cepat,Maxim
mantap,Maxim
driver baik,Maxim
sangat ramah dan nyaman,Maxim
mantap,Maxim
Good 👍,Maxim
orang nya sopan,Maxim
makasi buat ojol nya yg cepet respon 🙏🏻🙏🏻,Maxim
Abang nya sopan...,Maxim
Sangat baik,Maxim
sigap menanggapi orderan,Maxim
sangat baik,Maxim
termakasih,Maxim
terimakasih,Maxim
ramah,Maxim
untuk pelanggan sih no 1 tapi untuk driver nya yang kena tipu tanpa penjelasan,Maxim
mantap,Maxim
"terima kasi sudah antar dengan selamat,orang nya baik dan ramah",Maxim
👍👍,Maxim
ramah sekali.,Maxim
makasih atas pelayanan nya bg,Maxim
"mantap, harga ga berubah2.. thanks Maxim",Maxim
mas nya murah senyum,Maxim
Siiip,Maxim
bagus,Maxim
ada perbedaan harga padahal berbalik arah nya saja,Maxim
karena enak pembawaan motor nya cepat dan tepat,Maxim
"om bentornya baik,dan sopan👍",Maxim
aplikasi ini bagus dan kalo motor rusak bisa mesan maxim lebih mudah,Maxim
pelayanannya baik tepat waktu,Maxim
Bagus,Maxim
tepat waktu,Maxim
driver ramah...tepat waktu,Maxim
"Sistem Nya Sangat Buruk, Masa Jarak Dekat Order Auto Tidak Masuk !",Maxim
pelayanannya cepat,Maxim
"mantap, pelayanan nya",Maxim
Sangat memuaskan 👍,Maxim
Alhamdulillah pelayanan ramah,Maxim
thanks maxim,Maxim
bagus,Maxim
good service,Maxim
mantap,Maxim
terima kasih banyak pak udah mau nganterin malam malam n tempatnya sepi lagi semoga sehat selalu,Maxim
tgx maxim mempermudah perjalanan,Maxim
ok,Maxim
"mantap, ramah",Maxim
mantab,Maxim
mantappp,Maxim
drivernya ramah dan gercep,Maxim
oke bgt lh,Maxim
pelayanan bagus,Maxim
perusak tariff ojoll,Maxim
pelayan yg sangat bagus,Maxim
terbaik,Maxim
"Saya aktifkan Kaspro untuk pembayaran, tapi driver minta cash dengan alasan si driver gak pake kaspro. Tapi saldo tetap kepotong. systemnya ini gimana? Kalo memang si Driver gak ada kaspro kenapa bisa terima order dengan pembayaran kaspro? jadi bayar dobel dong.",Maxim
"aplikasi lelet ,susah dapat ojek nya",Maxim
sangat bagus,Maxim
bagus,Maxim
Aplikasi gajelas autobid driver nya eror disuruh nyocol,Maxim
susah di batalinnya..repot..,Maxim
good,Maxim
bagus,Maxim
bagus,Maxim
Saya kasih angka 13 dlm pelayanan kecostumer,Maxim
sangat baik,Maxim
mantabsss tepat waktu,Maxim
Bagus,Maxim
mantap,Maxim
cari alamat susah,Maxim
masnya ramah dan baik,Maxim
baik,Maxim
aplikasi lemot budrek,Maxim
pelayanan sangat bagus👍👍👍👍👍,Maxim
cepat aman ramah...,Maxim
ok,Maxim
baguss banget apk nya,Maxim
bagus,Maxim
mantap,Maxim
sangat baik,Maxim
baik,Maxim
supir nya mantaap dan sopan,Maxim
makin kesiniii sangat susah mendapatkan driver.,Maxim
baik,Maxim
mantul Maxim...,Maxim
Bapak Driver nya baik hati dan Tidak sombong. makasih bapak Radiuz👍. panjang umur murah rezeki pak dan sehat selalu🙏,Maxim
good,Maxim
cukup puas dengan pelayanannya padahal hujan tapi masih mau jga bantu.🙏,Maxim
terima kasih pak,Maxim
mobil keren adem enak debase 👍👍🤝,Maxim
baik dan amanah.,Maxim
ramah,Maxim
"minta tolong titik jemput terlalu jauh jadi kita sebagai pelanggan merasa kesulitan ..terutama wilayah setasiun Purwokerto, minta tolong di perbaiki.. Terimakasih",Maxim
saya pernah pesan di pintu barat stasiun purwokerto titik jemput nya terlalu jauh harus nya titik jemput di pintu barat harus jalan kaki Deket pasar PON saya mohon titik jemput pintu barat harus pas di pintu barat trima kasih .,Maxim
terbaik,Maxim
baik,Maxim
keren,Maxim
tarif Maxim paling murah,Maxim
pslayanan cepat dan tepat waktu terimakasih kak,Maxim
sangat membantu,Maxim
"Cepat mas e ramah,baik",Maxim
mksih om.,Maxim
jos aplikasinya,Maxim
driver ramah,Maxim
"makasih kang,,mantaps",Maxim
aplikasi kaga penting bodo,Maxim
maksih,Maxim
terimakasih pak,Maxim
"Cepat, Mudah & Mantap",Maxim
sangat bagus,Maxim
Bagus ...,Maxim
👍,Maxim
good,Maxim
sangat baik dan rama,Maxim
"Order telah dipenuhi oleh: Nurul Romdoni dengan Daihatsu Sigra, warna hitam, nopol B1660CIM. Terima kasih atas perjalanan Anda! Rating ⭐⭐⭐⭐(4.30)",Maxim
kereeen,Maxim
pelayanan ramah dan cakap,Maxim
cukup,Maxim
good driver,Maxim
