content,appName
Gak bagus,Gojek
"force close, ngga bisa pake diskon lagi",Gojek
Sangat membantu,Gojek
Kami costumer bayar ongkir gofood normal. Kasihan driver terimanya cuma 5000 s/d 6000. Di mana rasa kemanusiaan gojek,Gojek
Di saat orang lagi butuh pakai alat ini malah lagi ada kendala di aplikasinya.,Gojek
Aaajjiiiibbbbb...bisa diandalkan untuk promo reward pokona mah ziipp lah,Gojek
"APLIKASINYA BAGUSSS MAKASIH YA GOJEK, IDE TERKERENN🫨🩷🫨🩷🫨🩷",Gojek
alhamdulillah memudahkan,Gojek
good,Gojek
Awalnya saja yang iya terbilang murah. Semakin kesini mah. Bukan belieun jama. Mararahal,Gojek
Jaringan,Gojek
Klo lagi ujan parah,Gojek
Makasih atas kerjasamanya,Gojek
Nice,Gojek
UDAH MAHAL GOFOODNYA TAPI GAK ADA PROMONYA... TOLONG DI CEK LAGI MIN... UDAH 1 BULANAN PROMOKU CUMA 3000 TERUS SEKARANG GAK ADA PROMO LAGI 😌😌😌,Gojek
"Heran di tawarin mulu paylater cuman ga dapet dapet akses, kocak nya selalu muncul notif buat aktivasi + pinjeman tapi lagi lagi ga ada akses, harus nya jangan kirim notif woy kalo ga mau minjemin tuh, kocak 🤣😂",Gojek
manttap,Gojek
"Gojek masih saja ruwet, mbok di kasih menu menyingkirkan resto yang tidak saya minati! Awal tahun selalu reset promo, pusiing, mau di andalkan, ganti tahun malah bencana, voucher reset semua, pelit, Gopay ruwwet , .. 👎🏿 Aplikasinya kurang sipp .. Bagaimana bisa menyingkirkan menu food yang tidak kita minati ?! Nonggoool terus Tuku nasi goreng teko Ngasem , masuk akal nggak ?! 🤦🏻‍♂️ Nggak usah kebanyakan filter , tampilkan saja semua yang terdekat .. Dan singkirkan yang tidak saya sukai !!!",Gojek
"Cepat, mempermudah mobiling dan solusi kendaraan mogok padahal kota sekecil klungkung. Goodjob gojek",Gojek
"Pengemudi di Serang, Banten, banyak yang nggak beres. Saya disuruh nunggu, tapi pengemudi nggak datang-datang.",Gojek
Mantap,Gojek
Memper mudah perjalanan dan cepat pelayanan,Gojek
Bagus aplikasi nya bantu banget soal nya biasanya mager ke luar,Gojek
Kinerja bagus,Gojek
Terbaik,Gojek
Apk parah ....rute yg d sarankan selalu lewat jalan2 tikus...gang2 sempit ...padahal kita bayar mahal ..tp nyampe ke driver nya murah ..jd kebanyakan driver ngikutin jln2 sesuai rute yg d saran kan .....parah2x..klo malem kan jd ngeri lwt rute gang2 sempit ...klo gak lewat kuburan gk masalah ...ini kuburan d lewati jg ....klo apk yg lain selalu menggunakan jalan main rute bukan jalan alternatif....,Gojek
Gak kwatir lgi takut gak bisa pulang di saat gak punya kendaraan pribadi semenjak ada gojek .. is the best lah pokoknya..,Gojek
aplikasi gojek berjalan dengan baik,Gojek
Sangat membantu,Gojek
Yaudah bagus aja,Gojek
Aplikasi koruptor drivernya capek-capek jemput terlalu jauh malah di hadiahi ongkos gak sepadan di aplikasi costumer 35% sedang di aplikasi driver nya cuma 8000 kasian driver nya mana jemput jauh-jauh hanya di upahi 8ribu kemana sisa nya jangan serakah jadi aplikator mana setiap order bug terlalu banyak,Gojek
"Selalu dan selalu, pelayanannya bagus 👍",Gojek
Ok,Gojek
Mudah peraktis,Gojek
Mv. B,Gojek
Mohon konfirmasinya saya pengguna sdh lama dan tidak pernah telat pembayaran & terima kasih limit naik tpi knp sdh 2x ini di review terus,Gojek
"Aplikasi ampas , pembunuh para driver",Gojek
Sangat membantu,Gojek
"Bagus biaya kirim murah, ongkir hemat dan lebih affordable dari grab 👍",Gojek
So far ya segini dulu deh,Gojek
Oke,Gojek
good 👍,Gojek
Makin keren,Gojek
"Banyak merugikan pelanggan dan driver, pesan tokped kurir instan yg datang jadi multi instan,banyak korupsi ongkos ke driver, mementingkan keuntungan sendiri.",Gojek
Sangat membatu,Gojek
Good apps,Gojek
Semoga makin keren gojek,Gojek
Memudahkan perjalanan kemanapun👍👍,Gojek
"Apa2an iklan Mulu nih apk eek,bising banget",Gojek
"Semenjak ada fitur scan wajah akun tidak bisa ke buka, padahal akun akun saya muka muka saya malah gak bisa masuk, tolong di perbaiki lagi.",Gojek
Sangat membantu,Gojek
driver sopan,Gojek
min saya udah ngaju banding dan saya udah ganti akun dengan nomor berbeda tapi tetap masih sama ga ada perubahan sama sekali tetap beku akun saya udah dua akun saya dengan nomor berbeda tetap udah habis lah nik buat ganti nomor masih sama aja lagian apknya dibuat untuk beli makan sama gojek pergi ke tujuan udah dikirim ke email dengan panjang lebar cerita kronologi masih gabisa sama aja lah kalau gitu,Gojek
Sistem nya bagus dan cepat,Gojek
sangat bagus pelayanannya,Gojek
Membantu disaat lagi terburu-buru harga ekonomis,Gojek
Berhenti lah mengkotak-kotakan driver karena driver juga bagian dari rakyat indonesia hentikan semua program yang jelas merugikan mitra anda sebelum pemerintah turun tangan memaksa kalian gojek dahulu lebih memanusiakan mitra di bandingkan gojek sekarang,Gojek
Driver nya selalu minta uang tambahan. Karena tarif nya hanya 5000. Padahal saya bayar mahal!!!!!,Gojek
"Bintang 5 untuk promo diskon dan mode hematnya yg ga banyak tambahan biaya lainnya seperti admin, aplikasi, dll. Tolong dong untuk Gomartnya minbel Free Ongkirnya jangan dinaikin 😢 Kembali ke minbel 50 atau kurang dari 50 ribu udah bisa FREE ONGKIR 🙏",Gojek
Alhamdulillah bisa berbagi,Gojek
👍👍👍,Gojek
Lemot aplikasi. Ga keluar keluar harga,Gojek
"aplikasi pengadu domba cust & driver, , hati hati sebagai cust",Gojek
Mantul,Gojek
Good,Gojek
Siip,Gojek
Serba mudah,Gojek
"Makin ksini makin gak bener aplikasinya, pesen gofood selalu dicancel driver alasan ongkos murah 5 RB padahal bayar mahal, sampah",Gojek
"Makin kesini, makin gak jelas banget apk ini tarif gak ketulungan mahal nya",Gojek
Ok,Gojek
Payah sekarang pasti alesan jauh terus minta di cancel marah-marah.. ga konsisten bintang 1 pilihan publik yg tepat,Gojek
Membantu diwaktu mepet,Gojek
"Makin kesini makin gak jelas.bayar gopay pinjam gak pernah telat,tiba² akun dibatasi katanya ada data yg tidak sesuai.tdk sesuainya dimananya?susah dimengerti.toh udah kesekian kali lancar² aja.giliran semua limit diambil langsung gak jls alasannya.ngasih bintang 1 aja biar bs ninggalin jejak.dan siap ngasih bintang5 klo sdh sprti biasa sma² lancarnya kan enak..",Gojek
"Saya sudah mengisi data gopay pinjam, sekalinya saya mau meminjam dengan nominal 200rb dengan alasan pendidikan. Pengajuan pinjaman saya di tolak, aplikasi ini penipu. Sudah mengambil data pribadi tapi tidak bisa melakukan pinjaman",Gojek
Mantap,Gojek
Penuh selalu orderan,Gojek
Bagus untuk keperluan mendesak hingga sampai ke tujuan.,Gojek
Membantu sekali,Gojek
"Dengan hadirnya aplikasi gojek, sangat memudahkan pekerjaan saya disaat posisi saya sangat membutuhkan..",Gojek
"Saya akan pertimbangan pindah aplikasi, kemarin pagi saya emergency pesan untuk anak dari kalibata timur ke RS bersalin terdekat, yaitu RS Bra***, saya susul dengan motor, ternyata di lokasi tidak ada, saya diberitahu petugas untuk cek ulang pesanan saya, ternyata berubah jadi ke RS Sil***. Bagaimana ini bisa terjadi.",Gojek
"Udah GA selera gue sama Gofood jink lah ini gue mau beli makanan nya yaa bukan mamang Gojek nya😡 kelewatan bgt Padahal jarak nya deket BGT nya Tapi ongkir nya 30 rb Sedangkan nasgor nya 15 rb 😭😭 berasa mamang gojek nya yang pengen gue telen!!, kirain 2025 ini gojek memperbaiki nya lagi taunya ternyata ngucap istigfar gue, yang bener aja siii gue lebih suka gojek waktu masih yang dulu kalo sekarang demi Allah GA SUKA SAMA GOJEK YANG SEKARANG, padahal lagi laper laper nya payah nih gojek 👎🏻",Gojek
Sangat membantu,Gojek
"Kalau mengenai mkanan, pasti murah. Giliran ongkos, mahal",Gojek
"Jelek bgt, driver nya pada sombong dan php in customer Di kira kita orang order ini main main kali Kita orang order karna butuh dan buru buru, tapi driver nya pada seenak nya sendiri",Gojek
Drivernya sopan sopan,Gojek
Mantaf smpe ga ngantuk nemenin ngbrol smngat trus cri cuan y pak supir sehat sll berkah selamat🤲,Gojek
sangat membantu perjalanan ku,Gojek
memuaskan,Gojek
Membantu,Gojek
Gas,Gojek
Nice,Gojek
gopaylatter saya tidak bisa di gunakan. pdhal tdk pernah telat bayar.,Gojek
Heran dehh dari dulu kalo order pake vocer promo pasti cari drivernya lama bgt,Gojek
"Kecewa ada resto di goofood yang curang dengan memaksa rating 5, klo gak bakal di cancel. Ini manipulasi dan merugikan resto sekitar, mau lapor gak ada ga ada opsinya",Gojek
jos,Gojek
Pakai gofud banyak promonya,Gojek
semua urusan jadi mudah,Gojek
Mantul,Gojek
PARAH GA ADA YG MAU NGMBIL! UDH HRGA MAHAL! NAJISS DAH GUA MAHH!,Gojek
sangat membantu perjalanan dengan aman,Gojek
Padahal sinyal bagus lale wifi tapi ttp bermasalah,Gojek
Buat saat ini membantu,Gojek
Alhamdulillah tepat waktu walaupun hujan deras,Gojek
"Map nya terlalu kacau,kasian driver nya kalo cara nya sprt ini bos Maaf aku kasih bintang 1 Tlg diperbaiki kembali",Gojek
Sangat membantu aplikasi perlu ditingkatkan easy to use,Gojek
Gojek g PNY otak & g PNY hati nurani w order food ongkir normal 18rb tp y di terima driver cm 5000 loe pikir mang driver isi bensin pke air loe liat harga sembako PD naik ni tarif buat driver di pangkas cm terima 5rb ..w doain semoga kena azab ingat Alloh g diem suatu saat PT gojek & karyawan y telah memeras driver dapat balasan & tolong para driver jgn mau loe daftar slooot Krn SGT merugikan pendapatan para driver,Gojek
Lebih murah,Gojek
"Ribet, bulet tata letak menu jelimet. Mau bayar tagihan saja cari menunya macam buka sempak berlapis"". Begitu ketemu, bayar proses gagal terus. Untungnya saldo ga berkurang. Bagaimana nih findaya. Kasih nomer WA yang bisa saya hubungi. Bicara dg customer servis kok macam ngomong dg hantu, bot ga jelas yg ditanya apa jawabnya apa",Gojek
Selalu puas ...,Gojek
"Pesen gofood express tapi telat sampe 1 jam lebih, parah bgt lu gojek",Gojek
"es durian nya ngak enak sama sekali,durian nya udah agak bau kecewa,beli yang mahal malah ngak enak",Gojek
Mantab,Gojek
Jawaban dari admin rata-rata BOHONG. tidak ada perbaikan,Gojek
Klo kepepet atau buru² dan ingin cepat sampai tujuan. Gojek jd andelan saya,Gojek
Saya berkali² instal aplikasi ini di hp saya tapi gagal terus 😭😭😭,Gojek
membantu kegiatan sehari hari mantap,Gojek
mantap,Gojek
Good,Gojek
"walau kadang gangguan ntah kenapa, tapi membantu banget",Gojek
Aplikasi macam apa setiap 3 hari sekali saldo saya ketarik dengan pengisian emoney....hari ini saldo ketarik 800 rb....hati hati,Gojek
Membantu,Gojek
Sangat membantu pada saat detik² kelaparan 😁,Gojek
Mantap,Gojek
Mantap,Gojek
"Alhamdulillah udah lama pakai App Gojek, sangat membantu",Gojek
Jarak jemputnya trlalu jauh Pelanggan suruh jln dulu 🤦‍♂️ Tlong perbaiki lagi,Gojek
Wowww,Gojek
Ok,Gojek
"Dapet driver susah banget, pasti di cancel klo driver gak sesuai sama harga aplikasi. Mending samain deh argo nya kalo kyk gini. Saya nunggu lama banget. Dan di cancel terus.",Gojek
"Makin lama makin ga jelas, klo order gofood pakai promo (yg padahal promo juga dari gojek nya ) driver ngambil makanan nya lama banget, sy pikir resto nya pas sy TLP pdhl makanan sudah siap ktnya cmn driver ga dtng², mlh kdng sampai gnti 3kali driver, 1kali pesanan sampai ±2jam. Pdhl deket.",Gojek
Untuk mempermudah yang lagi mager keluar rumah waktu beli makan dan waktu yang praktis tepat dan cepat,Gojek
terimakasih,Gojek
Adain fitur 8 org penumpang,Gojek
bagus,Gojek
Mines ga bisa bayar pke atau lewat dana,Gojek
Pusat bantuan kek haram,Gojek
baik..,Gojek
"beberapa kali koin saya hilang ketika top up gopay, tolong perbaiki lagi saya takut akun saya diretas dan merembet ke akun saya yg lain",Gojek
Semoga membantu dalam segala situasi.,Gojek
𝑶𝒌,Gojek
Ok,Gojek
saya pernah naik gocar di sarankan ambil yg hemat di apk.. pas saya ambil gocar hemat dari stasiun bekasi timur ke arah rumah saya drivernya marah karena saya ambil paket hemat gocar dengan dalih macet di stasiun.. alhasil saya bayar tarif ga pakai potongan. harga umum🤔😏,Gojek
Dalam waktu singkat 3 menit sudah dijemput.,Gojek
Ini aplikasi kenapa lagi!!!!???? Kenapa gak bisa di buka aplikasi nya!!!!,Gojek
Mantap gan ok banget,Gojek
tepat cepat,Gojek
Selalu ada jika dibutuhkan,Gojek
bug gofood di perbaiki lgi os,Gojek
ramah ramah,Gojek
terimakasih banyak bang,Gojek
Joz gandoz haha,Gojek
"baru ini kecewa sama gojek, masa udah dicancel malah marah ke saya saya kan cancel gara-gara jaraknya jauh padahal saya sudah di tunggu bunda saya malah ga terima",Gojek
"jangan download ini, penipuan mending kalian belinya di shoppe atau dll, kurirnya ga ramah, trs diskonnya ga keitung, pihaknya juga gamau bertanggung jawab.",Gojek
Terima kasih sangat membantu,Gojek
"aplikasi yg driver nya gk jelas, ga guna ni apk",Gojek
Mantap,Gojek
"sangat membantu sekali, top markotop",Gojek
Keren,Gojek
"aplikasi scam, sebelum top up go pay ada promo, setelah gw top up dan mau cek out pesanan promonya d ilangin haha",Gojek
mantap pakai aplikasi gojek,Gojek
"Cepat, murah, aman, amanah",Gojek
Mantap sih selalu setia sama aplikasi ini👍🏻,Gojek
Keren,Gojek
"Gak jelas banget buat bayar pajak kendaraan di Go tagihan gak bisa Mulu , buat apa ada fitur tersebut kalo gak ada gunanya",Gojek
Bagus,Gojek
Siip....mudah diakses,Gojek
"pesen gofood,pesanan di batalkan tapi gak ada pengembalian saldo hadeh",Gojek
👍👍👍👍,Gojek
"jelek, order go ride udah ngasih titik yang sesuai malah drivernya jemput di tempat yg jauh. TITIKNYA TOLONG DIBENERIN",Gojek
Driver nya banyak ngangur,Gojek
"Beberapa kali pesan gofood driver nya suka minta2 tambahan tip. Kita bayar mahal,driver cm terima 5rb",Gojek
mantap,Gojek
👍👍👍,Gojek
"Sial. Kalau mencarikan driver tuh dari yang terdekat. Bukan dari yang terjauh. Dan kalau ada driver yang tidak merespon pesan atau tidak bergerak sedikit pun. Tolong batalkan otomatis. Segera!. Saya kecewa akhir-akhir ini dengan GoJek, padahal GoJek, apk ojol favorit saya sejak dulu. Saya jadi telat jauh. Kalau saya tau bakal seperti itu, maka lebih baik tadi saya naik TJ.",Gojek
👍🏻,Gojek
Ok banget dah,Gojek
Good mudah di pakai,Gojek
Mohon diperbaiki lagi sistem nya. banyak driver yang mengandal kan nafkah nya di sini. Driver sudah rajin onbid masih tidak dikasih orderan. Program slot dibuat lah se adil nya. Ongkir 13.200. driver cuma terima 6000. Terlalu banyak pemotongan yang tidak masuk akal.,Gojek
Luar biada,Gojek
Gojek is the best,Gojek
sudah lebih baik,Gojek
Sudah kali kedua isi pulsa di sini gak masuk..gimana ini,Gojek
bisa mempermudah kalau mau pergi kemana mana,Gojek
GOJEK BELOM MAMPU BUAT TITIK MAP YG BENAR aplikasi Masih Bodoh Banget Ngawur terus - Selisih Mulu sama driver gara gara apk Gojek,Gojek
"nyari driver susah pas dapet, driver nya jauh dan ga mau ngambil",Gojek
"Sampe sekarang masih keinget, pas pesen go car mo ke rumah sakit, pas mo di bayar ga mau driver nya baik makasih dah membantu...sehat dan smoga rejeki berlimpah untuk jenengan pak sopir🙏🙏",Gojek
Layanan oke,Gojek
👍👍👍,Gojek
Kurang promo,Gojek
Sangat membantu,Gojek
Baguss dan jadi cepat pergi kemana mana,Gojek
Gara2 tabungan jago jd aneh ne aplikasi,Gojek
driver nya licik bgt ngisi bensin di pom bilangnya 27 tapi ngasihnya 11rb wkwkwkw,Gojek
Good,Gojek
"Kecewa dg gomart. Kerjasama dg toko minimarket terkait harus diperketat. Case 1, yang terjadi barang kosong, membuat gratis ongkir batal. Case 2, Barang yg dikirim juga notabene yg ada kerusakan (misal : mie instan remuk) Mohon ditingkatkan. Terimakasih",Gojek
Mantapppppp,Gojek
( terima kasih ),Gojek
nyaman n enak pakai gojek apalagi dapat draivernya ng baik n sapon,Gojek
"Biaya pengiriman dan penanganan mahal, kurang dari 10km 40an ribu💀 Harga makanan gak sebanding dengan ongkir, mahal di ongkir",Gojek
Aplikasi dapat digunakan dengan baik,Gojek
Pelayanan ramah drivernya bagus,Gojek
okeyy,Gojek
"Kalau tidak di update aplikasi nya tidak bisa dibuka, kesannya memaksa untuk update nya.",Gojek
buruk,Gojek
Pelayanan cepat.,Gojek
Makin lama makin kacau nie admin top up gk masuk2 suruh nunggu 2 hari kerja gto sdah 2 hari di arahkan nunggu bulan depan kan kacau bener...nie,Gojek
"Transaksi saya berhasil ada bukti Email dan Mutasi Rekening. SALDO GOPAY SAYA TIDAK MASUK. Jangan mengada ngada kau. Transaksi pertama sukses saldo tidak masuk, tunggu 1,2 menit karena butuh ya saya top up lagi. Eh ini yang dipakai top up ke dua. Yang saya permasalahkan TOP UP PERTAMA BOS, ITU UANG KEMANA? Saya kejar sampai dapat hak saya",Gojek
Menyenangkan,Gojek
Banyakin promonya,Gojek
banyak promo diskon besar besaran,Gojek
Kenapa aplikasinya keluar tiba2,Gojek
Mantab,Gojek
"Tambahkan akun kerabat seperti orang tua ke anak atau kakak adik, jadi kita bisa atur perjalanan, pembayaran dan mengawasi semua aktifitas pergojekan",Gojek
"Udah lebih 10 tahun lho jadi user apps ini, udah verifikasi segala macam. Masih saja, setiap top up saldo oneklik harus saja verifikasi kode OTP dimana harus bayar PULSA !!! tolong lah dingertiin, ada beberapa orang seperti saya yang 1 SIM/Nomornya mmang hanya digunakan untuk apps saja, dan pulsa tidak selalu standby. Yang selalu standby di SIM yg lain. Selain itu jika tiap minggu top up harus verifikasi, meskipun tidak banyak satuannya tapi kan jika diakumulasi akan menghabiskan pulsa tsb.",Gojek
Bagus banget,Gojek
Sangat menyenangkan,Gojek
Mantap,Gojek
Praktis di jam mepet,Gojek
Terima kasih,Gojek
"Saran gua buat USER dari ni APLIKASI atau DRIVERnya,lu mending cari APLIKATORlain,tapi Nggak NGERUGIIN orang lain coba lu pikir JARAK TEMPUHnya aja JAUH yang di AMBIL sama mereka, gua kasih contoh Customer pesan tapi yang dia dapat JAUH,biar apa?Biar DRIVERnya RUGI dan BEKERJA terus untuk mereka, mending lu pesan Via online tapi itu versi SUBSCRIBE, ngerti nggak? jadi orang yang udah TERIKAT gitu kalo pun nggak via ni APLIKASI bisa Via WA atau gimana lah, intinya yang nggak RIBET,dan RUGI",Gojek
Harganya mahal,Gojek
Pelayanan kurang bagus!!,Gojek
mantap,Gojek
SEERING KALI PENGENDARA ACUH DAN MENCACEL TERLALU LAMA BAGI SAYA ITU MENJENGKEL KAN KARNA SAYA JUGA PUNYA WAKTU AGAR TIDAK TELAT SAMPAI,Gojek
KENAPA YA SAYA KALO PESEN SELALU DI CANCLE SAMPE 5X LOH UDAH BURU BURU. TOLONG YA INI GOJEK,Gojek
Sangat bagus,Gojek
"Order go ride, yang datang 3 driver... 🥴🥴🥴",Gojek
Gojek ko celang,Gojek
cool,Gojek
"Apk ribet Pinjaman harus tunggu akhir tahun ini apk penumpang paling aneh asli ribet dari gopay pinjam paylater nya walaupun telat sehari atau dua hari dan lunas malah ribet pengajuan nya apk buruk....yang komen kasih bintang 5 itu gw rasa pekerja ini apk nya asli jelas banget bahasa yg dipakai nya.,gw real kasih bintang 1 karna memang sistem nya gw bilang buruk...gw unsinstal lagi apk buruk",Gojek
Pelayanan sangat baik dan sikap juga baik.sangat membantu,Gojek
Minta nomor customer service nya susah amat booth(robot) mulu yang jawab,Gojek
Kerennnnn,Gojek
God job,Gojek
Pokoknya saya kasih bintang 5 dah gak bisa nego lag👃👃👃👍🙏,Gojek
gofood banyak diskonnya yuhuu,Gojek
josss,Gojek
Baik sekali,Gojek
Wahai customer yang baik hati minta tolong ya kalau pesan jangan pakai pengantaran ekonomis karena sangat menyengsarakan driver. Driver hanya dapat 5000-6000 saja. Kadang driver kehujanan atau kepanasan belum lagi harus macet2an di jalan dan antri di restoran Hanya untuk customer tercinta...,Gojek
Mudah dan simpel,Gojek
good,Gojek
Damai,Gojek
"HP saya menggunakan pembaca layar, entah kenapa sampai sekarang belum akses untuk mengangkat menerima telepon dari driver Gojek. Hari ini saya menyesal telah mengecewakan 2 driver motor Gojek karena persoalan tersebut",Gojek
Mantap,Gojek
nah ini baruu mantep tinggal paylaternya aja nih,Gojek
"Bayar tagihan lancar tanpa keterlambatan sekali pun, bahkan sebelum tanggal 15 juga udah dibayar. Tapi metode paylaternya di blokir mulu udah yg ke 3x nya. Limit juga masih ada 75%. Kaga niat amat ngasih limit belom kepake 50% dah di blokir dengan alasan itu² terus seperti jawaban bot! mau pake apk orange tapi dh nyaman ama si ijo, cuman sistemnya aja terlalu bot gajelas",Gojek
Buruk,Gojek
Sangat membantu,Gojek
"Promonya udah gaada lagi, ongkirnya juga gaada, biasanya tiap bulan ada dapat gratis ongkir dan diskon",Gojek
Kebanyakan error bastard,Gojek
Josss,Gojek
Sulit,Gojek
Praktis,Gojek
Mdh2an semakin bermanfaat bagi semua orang tapi sama drivernya sendiri kejam argo semakin lama semakin menurun potongan gk sesuai ama aturan ktnya 20 persen d lap lebih dari 30 persen gk komitmen ama drivernya,Gojek
"driver nya selalu meng klik sudh dalam perjalanan padahal belum jemput, kan saya jadi tidak tau driver nya sampai mana, tolong dong di perbaiki supaya kalo pelanggan belum benar2 di jemput, status dalam perjalanan nya tidak bisa di pencet🙏🏻🙏🏻🙏🏻,saya suka kesel kalo drivernya selalu seperti itu, saya jadi tidak tau posisi drivernya di mana",Gojek
jos,Gojek
"Tolong atasi error informasi gofood. saya pesen gofood, di aplikasinya ada keterangan telat tapi tau2 driver sudah dijalan. Itu mungkin baik tapi dibeberapa waktu itu juga sangat kurang baik. Tolong diperbaiki lagi",Gojek
"Tarif pesanan atau ongkos kirim mahal, tapi yg diberikan ke driver kok murah,sistem jangan terlalu mencari keuntungan saja, kesejahteraan customer dan driver diperhatikan. Hari ini masih 0 order dan 0 pendapatan.",Gojek
Mantab,Gojek
Bayar pakai gopay ko mlh mahal,Gojek
"kadang script menu blank gak ada gambar sama sekali , hrs refresh bolak balik baru muncul",Gojek
Kitu weh,Gojek
Aplikasi BANSATTTT......,Gojek
Aplikasi ini bangus dan membantu untuk kalangan kita yang tak punya kendaraan pribadi,Gojek
"Aplikasi ga jelas, banyak trouble",Gojek
kenapa saldo gopay saya kepotong padahal saya ga pernah daftar gojek plus,Gojek
saya suka,Gojek
"Tolong untuk goride di tampilkan apa merk kendaraan nya , kalian aplikasi aja mahal tapi kualitas jelek, apalagi goride saya selalu dpt motor jelek ga layak jalan 👎",Gojek
"Ganggu bgt, di playstore mencet apa kebukanya malah gojek",Gojek
The best lah...,Gojek
ini knp kok gx bisa akses lokasi jemput dan tujuan.,Gojek
"Loba teuing uget,",Gojek
Ok,Gojek
Ok,Gojek
Sangat puas,Gojek
Love,Gojek
Keperluan Jadi serba praktis dinamis dan ekonomis ..good job..,Gojek
bgus,Gojek
Mantap lah pokoknya,Gojek
lokasi saya tidak tepat,Gojek
"Gojek brengsek, qta bayar sesuai tapi pelaksanaan dilapangan beda, jiwa penjajahan qta bayar mahal tetep aja masuk driver goceng",Gojek
Good,Gojek
Saya koq ngak bisa masuk ke aplikasi gojek,Gojek
Enak,Gojek
Owsome,Gojek
"Taekk,",Gojek
drivernya baik n sopan,Gojek
Sangat membantu,Gojek
Cari driver kadang susah... Tapi kalo mau gampang pesen yg comfort,Gojek
rute yang di tampilkan menyusahkan driver,Gojek
"TOLONG AKTIFKAN PEMBAYARAN LEWAT DANA PLIS, AKU KADANG SUKA GA BAWA UANG CHAS.. PENGEN BAYAR LEWAT DANA TAPI GABISA T___T TLONG CEPAT SEGERA DI AKTIFKAN PEMBAYARAN LEWAT DANA",Gojek
Mantab puas,Gojek
Sangat mempermudah pekerjaan,Gojek
Setelah di update aplikasinya jadi sering ngelag,Gojek
"Sejauh ini tidak mengecewakan, banyak promo menarik juga.",Gojek
Keren,Gojek
👍🏻,Gojek
Baik,Gojek
Puas,Gojek
Mantab,Gojek
Susah ngasih paylater juga apk pelit nih,Gojek
"Dimanapun Anda berada,selama jaringan internet masih ada,bumi masih dipijak dan langit masih dijunjung,maka jangan khawatir utk bisa pesan makanan maupun minuman favoritmu via aplikasi Gojek,bahkan sekalipun Anda berada di luar/berbeda pulau di Indonesia dgn penerimanya..",Gojek
Sangat membantu disaat kita mager mau keluar beli makanan dan sangat membantu untuk kita mendapatkan transportasi,Gojek
Nyaman ramah sopan dan santun,Gojek
Banyakin discoun ke pelanggan,Gojek
kalo dari gojek selalu dpt abang ganteng 😻😻😻,Gojek
Ok,Gojek
Lanjutkan dan sukses,Gojek
"keren, membantu banget.",Gojek
"Siiiipp, promonya luar biasa",Gojek
Walaupun bintang 5 jangan puas ya...bikin semakin bagus dan berguna,Gojek
"Cs bayar full ongkir,ke driver goceng gak kasihan kau ngasih driver mu goceng gak pantes jek.brp persen kau makan itu duit,gila si ini.",Gojek
good job,Gojek
"Sebelumnya sy senang sekali menggunakan aplikasi ini, tidak ada masalah baik transportasi go ride, go car ataupun go sendnya, tapi sy kecewa 2 hari ini aplikasinya ngak bisa dibuka, 5x sy unsinstal trus instal lg, pertama - tama bisa trus tidak bisa lagi, semoga kedepannya lancar, anehnya apk lain tidak apa².",Gojek
"Aplikasi bagus memudahkan perjalanan, tolong dibanyakin vocer diskonnya lagi",Gojek
"Alamat bisa berubah, jadinya dipaksa bayar ongkos kirim 15.000",Gojek
sangat membantu,Gojek
Rata2 driver tidak punya kartu e-money . Sangat merepotkan saja .,Gojek
"mbok yo kalo bikin iklan di apk lain tu kasih tanda x nya sebesar sendal zaman megalitikum lah kimak, ini semut aja gabisa nge kliknya bangsul. pokonya gue gak peduli. meski bintang 1 gue gak ngaruh, yg penting EMOSI GUE TERSALURKAAAAANNNNNNNNN!!!",Gojek
good,Gojek
Ok,Gojek
"Kenapa driver kesana ke sini paket jdi lama sampai , pesen reguler tau paket makanan di buru2",Gojek
"Aplikasi gojek tolol, gua lagi zoomin peta malah balik zoom out. Gitu aja terus. Bikin darah orang naik aja. udah gitu notif promo gak guna aja dibanyakin tiap hari.",Gojek
1. Ongkos makin hari naik perlahan 2. Wajib di update aplikasi,Gojek
"Aplikasi scam, pesen driver express masak telat, apalah ga ada bedanya sama yang ekonomis",Gojek
mantap,Gojek
"Nyaman dan aman, mantap",Gojek
Ok,Gojek
kok semangkin taun 2025 semangkin jelek ongkirnya murah banget sekali aplikasi apa ini kok gini aku di bohongin teruss😭😭😭😭,Gojek
Gua doain Go-Jek bangkrut pelanggan bayar gopud 13rb sedangkan si driver dapat nya 5rb kau ambil jatah nya 8rb kan pembodohan,Gojek
Oke,Gojek
good,Gojek
Bagus,Gojek
Ramah dan baik,Gojek
Keren🤩🤩🤩🤩🤩,Gojek
mantul,Gojek
Ngga ngerti cara make aplikasi nya jadi ribet ngga kaya dulu,Gojek
"Baik, ramah dan sampai saat ini belum pernah terjd perbuatan yg tdk menyenangkan/tdk baik.",Gojek
Ramah,Gojek
Good,Gojek
Aplikasi bagus drivernya bagus tapi sayang kenapa tiap ketik alamat saya gak terditeksi gimana sih,Gojek
Bagus,Gojek
mantap,Gojek
harga makin mahal,Gojek
Mantap,Gojek
Sangat membantu..,Gojek
Bagus,Gojek
"Klo dikota, saya merasa nyaman &selalu menggunakan jasa aplikasi ini",Gojek
👍,Gojek
Driver yg ramah dan rute yg pas utk sampai tujuan tepat waktu.,Gojek
Saya baru mau masuk,Gojek
